@relation example
@attribute 1 numeric
@attribute 2 numeric
@attribute class {0,1}
@attribute den {1,2,3,4}
@attribute clus {0,1,2,3,4}

@data
5.506,5.7383,0,4,1
3.313,4.902,0,4,1
23.781,21.585,0,3,2
22.66,20.949,0,3,2
18.595,22.654,0,3,2
5.0264,3.866,0,4,1
5.4383,4.0459,0,4,1
20.261,25.566,0,3,2
3.4309,4.9464,0,4,1
23.313,20.718,0,3,2
5.7825,5.6257,0,4,1
20.193,22.29,0,3,2
3.8755,5.7806,0,4,1
30.383,24.367,0,2,2
5.8927,4.5827,0,4,1
19.581,21.856,0,3,2
5.5235,4.9851,0,4,1
21.291,22.344,0,3,2
20.675,26.421,0,3,2
21.663,25.132,0,3,2
4.1217,5.8112,0,4,1
23.876,20.578,0,3,2
4.1847,4.9104,0,4,1
19.977,26.232,0,3,2
3.5612,5.7423,0,4,1
4.8214,4.84,0,4,1
6.2571,5.0352,0,4,1
21.315,20.083,0,3,2
21.724,19.448,0,3,2
19.426,24.389,0,3,2
22.838,22.011,0,3,2
24.225,21.791,0,3,2
20.124,24.784,0,3,2
21.562,20.187,0,3,2
23.712,21.791,0,3,2
25.618,20.045,0,3,2
5.3986,5.1958,0,4,1
5.6493,4.0444,0,4,1
6.7785,5.2417,0,4,1
23.215,21.558,0,3,2
17.415,27.779,0,2,2
26.057,20.069,0,3,2
19.089,19.635,0,3,2
21.391,21.07,0,3,2
5.2858,4.2891,0,4,1
4.2979,5.0744,0,4,1
19.566,29.018,0,2,2
18.001,25.511,0,3,2
5.5644,4.1807,0,4,1
13.295,4.332,1,2,3
4.4705,5.7141,0,4,1
5.5132,4.0661,0,4,1
2.3894,17.486,1,4,4
1.9324,17.316,1,4,4
20.894,20.524,0,3,2
19.906,24.086,0,3,2
20.514,29.207,0,2,2
22.375,20.835,0,3,2
22.277,23.857,0,3,2
20.25,19.221,0,3,2
20.237,19.377,0,3,2
2.3398,17.075,1,4,4
12.044,5.8402,1,2,3
13.93,-0.72549,1,2,3
4.6776,4.4682,0,4,1
19.827,17.064,0,3,2
23.953,16.611,0,3,2
2.3442,16.605,1,4,4
4.5819,5.2973,0,4,1
2.044,16.884,1,4,4
18.759,21.838,0,3,2
21.648,21.469,0,3,2
5.1354,4.8781,0,4,1
4.1855,4.372,0,4,1
18.832,24.474,0,3,2
6.0325,6.0766,0,4,1
5.4184,3.3418,0,4,1
4.1922,4.7291,0,4,1
4.264,6.2185,0,4,1
5.8224,4.5072,0,4,1
11.437,3.3164,1,2,3
3.4503,4.8495,0,4,1
2.4941,16.842,1,4,4
4.1617,5.0722,0,4,1
4.99,5.0121,0,4,1
23.27,26.024,0,3,2
20.152,25.001,0,3,2
3.5273,5.7955,0,4,1
22.837,22.239,0,3,2
5.0739,4.7062,0,4,1
22.518,27.382,0,3,2
25.057,21.721,0,3,2
6.0207,4.6653,0,4,1
4.8268,5.5324,0,4,1
10.979,2.3082,1,2,3
3.6956,4.4719,0,4,1
1.784,17.025,1,4,4
14.778,3.3551,1,2,3
4.6167,6.0317,0,4,1
5.0062,4.8922,0,4,1
4.8746,5.8859,0,4,1
23.09,24.138,0,3,2
21.439,22.666,0,3,2
5.3708,5.4787,0,4,1
22.74,19.006,0,3,2
23.9,20.928,0,3,2
5.2513,4.8111,0,4,1
5.6116,4.8713,0,4,1
4.9864,4.806,0,4,1
4.1812,4.0432,0,4,1
4.2431,4.8415,0,4,1
5.3241,4.2022,0,4,1
5.1329,4.8672,0,4,1
5.6462,4.3551,0,4,1
22.417,20.081,0,3,2
1.8824,16.963,1,4,4
4.2434,5.1435,0,4,1
22.424,25.563,0,3,2
4.3802,4.9715,0,4,1
27.676,18.583,0,3,2
5.5489,4.2091,0,4,1
20.485,24.767,0,3,2
4.3338,4.2526,0,4,1
4.4184,6.0083,0,4,1
20.42,22.84,0,3,2
5.0625,3.9865,0,4,1
14.744,1.7317,1,2,3
23.045,20.121,0,3,2
5.7793,5.7382,0,4,1
5.1395,6.09,0,4,1
6.7348,4.9166,0,4,1
20.716,20.021,0,3,2
20.482,27.57,0,3,2
25.781,22.662,0,3,2
5.9925,4.9493,0,4,1
4.1237,5.9154,0,4,1
16.127,-0.14125,1,2,3
3.9754,6.577,0,4,1
5.4616,6.083,0,4,1
5.7272,5.2704,0,4,1
4.2476,3.7639,0,4,1
6.474,3.6924,0,4,1
4.9543,4.5223,0,4,1
5.2745,5.3488,0,4,1
4.845,4.5565,0,4,1
18.785,19.152,0,3,2
27.636,20.579,0,3,2
13.433,3.0907,1,2,3
17.115,25.506,0,3,2
23.439,19.365,0,3,2
16.172,30.047,0,2,2
5.6651,3.5026,0,4,1
3.8245,4.7496,0,4,1
5.3802,4.8405,0,4,1
16.823,4.1725,1,2,3
5.8538,4.6426,0,4,1
5.1013,6.3456,0,4,1
5.2989,4.302,0,4,1
2.0029,17.261,1,4,4
19.572,23.804,0,3,2
5.147,4.5735,0,4,1
5.0693,4.7745,0,4,1
1.5722,16.5,1,4,4
4.3576,4.1385,0,4,1
20.52,18.555,0,3,2
22.757,21.918,0,3,2
23.65,24.19,0,3,2
3.8547,4.8607,0,4,1
3.9627,4.8047,0,4,1
27.253,19.095,0,3,2
5.6255,5.2966,0,4,1
4.3825,4.2991,0,4,1
5.9568,4.6377,0,4,1
4.4858,3.1909,0,4,1
6.2687,3.9794,0,4,1
6.7047,5.0516,0,4,1
26.267,23.557,0,3,2
23.873,19.606,0,3,2
1.9383,16.991,1,4,4
5.4241,3.1464,0,4,1
19.51,18.452,0,3,2
24.529,26.143,0,3,2
5.8053,5.7906,0,4,1
20.197,24.543,0,3,2
4.9861,3.6372,0,4,1
6.0864,4.0894,0,4,1
3.5331,4.0759,0,4,1
4.84,4.3613,0,4,1
4.8823,4.5115,0,4,1
5.3607,4.7438,0,4,1
18.69,22.307,0,3,2
3.9489,4.2802,0,4,1
21.118,21.781,0,3,2
22.307,20.019,0,3,2
25.641,24.245,0,3,2
14.846,21.587,0,2,2
5.7353,5.3707,0,4,1
4.4036,4.5324,0,4,1
17.992,20.583,0,3,2
2.5838,17.097,1,4,4
3.0596,4.2953,0,3,1
20.962,17.469,0,3,2
5.0807,5.8307,0,4,1
4.0132,5.1942,0,4,1
18.099,24.182,0,3,2
23.674,22.996,0,3,2
21.079,26.349,0,3,2
4.9144,6.4104,0,4,1
5.344,4.4182,0,4,1
24.72,17.894,0,3,2
6.0203,6.4896,0,4,1
3.9766,5.6427,0,4,1
4.9531,5.0666,0,4,1
20.814,19.355,0,3,2
4.6085,5.2106,0,4,1
12.963,0.47434,1,2,3
5.553,6.3979,0,4,1
10.686,24.198,0,2,2
24.299,16.826,0,3,2
18.62,26.115,0,3,2
1.7074,16.75,1,4,4
22.995,20.739,0,3,2
2.5385,16.968,1,4,4
20.577,22.443,0,3,2
23.867,28.656,0,2,2
22.221,29.558,0,2,2
23.567,22.981,0,3,2
1.9961,17.088,1,4,4
4.2627,4.3036,0,4,1
5.5637,3.683,0,4,1
22.43,26.503,0,3,2
4.4932,5.4008,0,4,1
21.531,22.338,0,3,2
5.6262,4.4372,0,4,1
5.2228,6.2808,0,4,1
23.328,25.599,0,3,2
2.1318,16.834,1,4,4
18.786,21.674,0,3,2
3.8538,4.4808,0,4,1
6.1925,4.5432,0,4,1
27.279,29.408,0,2,2
4.888,5.5041,0,4,1
5.0952,4.7432,0,4,1
5.0764,4.6608,0,4,1
23.153,23.959,0,3,2
17.983,22.752,0,3,2
5.3994,5.55,0,4,1
22.002,25.168,0,3,2
6.4593,5.391,0,4,1
23.837,21.478,0,3,2
4.5078,2.9611,0,3,1
5.0259,5.6828,0,4,1
20.297,19.371,0,3,2
4.5302,5.4434,0,4,1
4.5401,3.64,0,4,1
4.7893,5.4203,0,4,1
5.0662,4.5352,0,4,1
2.0031,17.452,1,4,4
32.551,18.621,0,2,2
5.8176,4.5355,0,4,1
17.508,20.924,0,3,2
22.484,16.598,0,3,2
1.9187,16.976,1,4,4
